wazi,wspd,route,wangle,sail,speed,chrono,lon,lat
228,18.26,140,88,GV Genois,8.82,0d 07h 19' 15",3° 04.549',40° 39.837'
228,18.27,140,88,GV Genois,8.82,0d 07h 20' 15",3° 04.674',40° 39.724'
228,18.27,140,88,GV Genois,8.82,0d 07h 21' 16",3° 04.799',40° 39.611'
228,18.28,140,88,GV Genois,8.82,0d 07h 22' 16",3° 04.924',40° 39.498'
228,18.28,140,88,GV Genois,8.82,0d 07h 23' 16",3° 05.049',40° 39.385'
228,18.28,140,88,GV Genois,8.82,0d 07h 24' 16",3° 05.173',40° 39.273'
227,18.29,140,87,GV Genois,8.80,0d 07h 25' 16",3° 05.299',40° 39.159'
227,18.29,140,87,GV Genois,8.80,0d 07h 26' 16",3° 05.423',40° 39.047'
227,18.30,140,87,GV Genois,8.80,0d 07h 27' 16",3° 05.547',40° 38.935'
227,18.30,140,87,GV Genois,8.80,0d 07h 28' 16",3° 05.671',40° 38.822'
227,18.30,140,87,GV Genois,8.80,0d 07h 29' 16",3° 05.796',40° 38.709'
227,18.31,140,87,GV Genois,8.80,0d 07h 30' 17",3° 05.921',40° 38.596'
227,18.31,140,87,GV Genois,8.80,0d 07h 31' 17",3° 06.045',40° 38.484'
227,18.31,140,87,GV Genois,8.80,0d 07h 32' 17",3° 06.170',40° 38.372'
227,18.32,140,87,GV Genois,8.80,0d 07h 33' 17",3° 06.294',40° 38.259'
227,18.32,140,87,GV Genois,8.81,0d 07h 34' 17",3° 06.419',40° 38.146'
227,18.33,140,87,GV Genois,8.81,0d 07h 35' 17",3° 06.544',40° 38.033'
227,18.33,140,87,GV Genois,8.81,0d 07h 36' 17",3° 06.668',40° 37.921'
227,18.33,140,87,GV Genois,8.81,0d 07h 37' 17",3° 06.792',40° 37.809'
227,18.33,140,87,GV Genois,8.81,0d 07h 38' 17",3° 06.918',40° 37.695'
227,18.34,140,87,GV Genois,8.81,0d 07h 39' 18",3° 07.042',40° 37.583'
227,18.34,140,87,GV Genois,8.81,0d 07h 40' 18",3° 07.166',40° 37.470'
227,18.34,140,87,GV Genois,8.81,0d 07h 41' 18",3° 07.291',40° 37.358'
226,18.35,140,86,GV Genois,8.79,0d 07h 42' 18",3° 07.415',40° 37.246'
226,18.35,140,86,GV Genois,8.79,0d 07h 43' 18",3° 07.540',40° 37.132'
226,18.35,140,86,GV Genois,8.79,0d 07h 44' 18",3° 07.664',40° 37.020'
226,18.35,140,86,GV Genois,8.79,0d 07h 45' 18",3° 07.788',40° 36.908'
226,18.36,140,86,GV Genois,8.79,0d 07h 46' 18",3° 07.912',40° 36.796'
226,18.36,140,86,GV Genois,8.79,0d 07h 47' 18",3° 08.037',40° 36.682'
226,18.36,140,86,GV Genois,8.79,0d 07h 48' 19",3° 08.161',40° 36.570'
226,18.36,140,86,GV Genois,8.79,0d 07h 49' 19",3° 08.285',40° 36.458'
226,18.37,140,86,GV Genois,8.79,0d 07h 50' 19",3° 08.409',40° 36.346'
226,18.37,140,86,GV Genois,8.79,0d 07h 51' 19",3° 08.533',40° 36.233'
226,18.37,140,86,GV Genois,8.79,0d 07h 52' 19",3° 08.659',40° 36.120'
226,18.37,140,86,GV Genois,8.79,0d 07h 53' 19",3° 08.783',40° 36.008'
226,18.38,140,86,GV Genois,8.79,0d 07h 54' 19",3° 08.907',40° 35.896'
226,18.38,140,86,GV Genois,8.79,0d 07h 55' 19",3° 09.031',40° 35.783'
226,18.38,140,86,GV Genois,8.79,0d 07h 56' 19",3° 09.155',40° 35.671'
226,18.38,140,86,GV Genois,8.79,0d 07h 57' 20",3° 09.280',40° 35.558'
226,18.38,140,86,GV Genois,8.79,0d 07h 58' 20",3° 09.404',40° 35.446'
225,18.39,140,85,GV Genois,8.78,0d 07h 59' 20",3° 09.528',40° 35.333'
236,21.76,144,92,GV 1 Foc 1,9.53,0d 09h 00' 34",3° 17.272',40° 28.259'
236,21.73,144,92,GV 1 Foc 1,9.52,0d 09h 01' 34",3° 17.394',40° 28.130'
236,21.70,144,92,GV 1 Foc 1,9.52,0d 09h 02' 34",3° 17.517',40° 28.002'
236,21.67,144,92,GV 1 Foc 1,9.52,0d 09h 03' 34",3° 17.640',40° 27.873'
236,21.64,144,92,GV 1 Foc 1,9.51,0d 09h 04' 34",3° 17.763',40° 27.745'
236,21.61,144,92,GV 1 Foc 1,9.51,0d 09h 05' 34",3° 17.885',40° 27.616'
236,21.58,144,92,GV 1 Foc 1,9.51,0d 09h 06' 34",3° 18.008',40° 27.488'
236,21.55,144,92,GV 1 Foc 1,9.50,0d 09h 07' 34",3° 18.130',40° 27.360'
236,21.52,144,92,GV 1 Foc 1,9.50,0d 09h 08' 35",3° 18.253',40° 27.231'
236,21.48,144,92,GV 1 Foc 1,9.50,0d 09h 09' 35",3° 18.376',40° 27.103'
236,21.45,144,92,GV 1 Foc 1,9.49,0d 09h 10' 35",3° 18.499',40° 26.974'
235,21.42,144,91,GV 1 Foc 1,9.47,0d 09h 11' 35",3° 18.619',40° 26.848'
235,21.39,144,91,GV 1 Foc 1,9.46,0d 09h 12' 35",3° 18.740',40° 26.721'
235,21.36,144,91,GV 1 Foc 1,9.46,0d 09h 13' 35",3° 18.862',40° 26.593'
235,21.33,144,91,GV 1 Foc 1,9.45,0d 09h 14' 36",3° 18.985',40° 26.465'
235,21.30,144,91,GV 1 Foc 1,9.45,0d 09h 15' 36",3° 19.107',40° 26.337'
235,21.27,144,91,GV 1 Foc 1,9.45,0d 09h 16' 36",3° 19.228',40° 26.210'
235,21.24,144,91,GV 1 Foc 1,9.44,0d 09h 17' 36",3° 19.350',40° 26.081'
235,21.21,144,91,GV 1 Foc 1,9.44,0d 09h 18' 36",3° 19.472',40° 25.954'
235,21.18,144,91,GV 1 Foc 1,9.44,0d 09h 19' 36",3° 19.594',40° 25.826'
235,21.15,144,91,GV 1 Foc 1,9.43,0d 09h 20' 36",3° 19.715',40° 25.699'
235,21.12,144,91,GV 1 Foc 1,9.43,0d 09h 21' 37",3° 19.838',40° 25.571'
235,21.09,144,91,GV 1 Foc 1,9.43,0d 09h 22' 37",3° 19.959',40° 25.444'
235,21.06,144,91,GV 1 Foc 1,9.42,0d 09h 23' 37",3° 20.080',40° 25.317'
235,21.03,144,91,GV 1 Foc 1,9.42,0d 09h 24' 37",3° 20.202',40° 25.190'
235,21.00,144,91,GV 1 Foc 1,9.42,0d 09h 25' 37",3° 20.324',40° 25.062'
235,20.97,144,91,GV 1 Foc 1,9.41,0d 09h 26' 37",3° 20.445',40° 24.935'
235,20.94,144,91,GV 1 Foc 1,9.41,0d 09h 27' 37",3° 20.566',40° 24.808'
235,20.91,144,91,GV 1 Foc 1,9.41,0d 09h 28' 37",3° 20.687',40° 24.681'
235,20.88,144,91,GV 1 Foc 1,9.40,0d 09h 29' 37",3° 20.808',40° 24.554'
235,20.85,144,91,GV 1 Foc 1,9.40,0d 09h 30' 38",3° 20.930',40° 24.426'
235,20.82,144,91,GV 1 Foc 1,9.40,0d 09h 31' 38",3° 21.051',40° 24.300'
235,20.79,144,91,GV 1 Foc 1,9.39,0d 09h 32' 38",3° 21.172',40° 24.173'
235,20.75,144,91,GV 1 Foc 1,9.39,0d 09h 33' 38",3° 21.293',40° 24.046'
235,20.72,144,91,GV 1 Foc 1,9.39,0d 09h 34' 38",3° 21.415',40° 23.919'
235,20.69,144,91,GV 1 Foc 1,9.38,0d 09h 35' 38",3° 21.535',40° 23.792'
235,20.66,144,91,GV 1 Foc 1,9.38,0d 09h 36' 38",3° 21.656',40° 23.666'
235,20.63,144,91,GV 1 Foc 1,9.38,0d 09h 37' 38",3° 21.777',40° 23.539'
235,20.60,144,91,GV 1 Foc 1,9.37,0d 09h 38' 39",3° 21.898',40° 23.412'
235,20.57,144,91,GV 1 Foc 1,9.37,0d 09h 39' 39",3° 22.019',40° 23.285'
235,20.54,144,91,GV 1 Foc 1,9.37,0d 09h 40' 39",3° 22.139',40° 23.159'
235,20.51,144,91,GV 1 Foc 1,9.36,0d 09h 41' 39",3° 22.260',40° 23.033'
235,20.48,144,91,GV 1 Foc 1,9.36,0d 09h 42' 39",3° 22.381',40° 22.905'
235,20.45,144,91,GV 1 Foc 1,9.35,0d 09h 43' 39",3° 22.501',40° 22.779'
235,20.42,144,91,GV 1 Foc 1,9.35,0d 09h 44' 39",3° 22.622',40° 22.653'
235,20.39,144,91,GV 1 Foc 1,9.35,0d 09h 45' 39",3° 22.742',40° 22.527'
235,20.36,144,91,GV 1 Foc 1,9.34,0d 09h 46' 40",3° 22.863',40° 22.400'
235,20.32,144,91,GV 1 Foc 1,9.34,0d 09h 47' 40",3° 22.983',40° 22.274'
235,20.29,144,91,GV 1 Foc 1,9.34,0d 09h 48' 40",3° 23.103',40° 22.148'
235,20.26,144,91,GV 1 Foc 1,9.33,0d 09h 49' 40",3° 23.223',40° 22.022'
235,20.23,144,91,GV 1 Foc 1,9.33,0d 09h 50' 40",3° 23.344',40° 21.895'
235,20.20,144,91,GV 1 Foc 1,9.33,0d 09h 51' 40",3° 23.464',40° 21.770'
235,20.17,144,91,GV 1 Foc 1,9.32,0d 09h 52' 40",3° 23.584',40° 21.644'
234,20.14,144,90,GV 1 Foc 1,9.30,0d 09h 53' 40",3° 23.704',40° 21.518'
234,20.11,144,90,GV 1 Foc 1,9.29,0d 09h 54' 41",3° 23.824',40° 21.392'
234,20.08,144,90,GV 1 Foc 1,9.29,0d 09h 55' 41",3° 23.944',40° 21.267'
234,20.05,144,90,GV 1 Foc 1,9.29,0d 09h 56' 41",3° 24.063',40° 21.141'
234,20.02,144,90,GV 1 Foc 1,9.28,0d 09h 57' 41",3° 24.183',40° 21.016'
234,19.99,144,90,GV 1 Foc 1,9.27,0d 09h 58' 41",3° 24.303',40° 20.890'
234,19.95,144,90,GV 1 Foc 1,9.26,0d 09h 59' 41",3° 24.422',40° 20.765'
240,21.67,144,96,GV 1 Foc 1,9.61,0d 10h 00' 41",3° 24.543',40° 20.638'
240,21.63,144,96,GV 1 Foc 1,9.60,0d 10h 01' 41",3° 24.667',40° 20.508'
240,21.59,144,96,GV 1 Foc 1,9.60,0d 10h 02' 41",3° 24.789',40° 20.379'
240,21.55,144,96,GV 1 Foc 1,9.59,0d 10h 03' 42",3° 24.913',40° 20.248'
240,21.51,144,96,GV 1 Foc 1,9.59,0d 10h 04' 42",3° 25.036',40° 20.119'
240,21.47,144,96,GV 1 Foc 1,9.59,0d 10h 05' 42",3° 25.160',40° 19.990'
240,21.44,144,96,GV 1 Foc 1,9.58,0d 10h 06' 42",3° 25.283',40° 19.860'
240,21.40,144,96,GV 1 Foc 1,9.58,0d 10h 07' 42",3° 25.407',40° 19.730'
240,21.36,144,96,GV 1 Foc 1,9.57,0d 10h 08' 42",3° 25.530',40° 19.601'
240,21.32,144,96,GV 1 Foc 1,9.57,0d 10h 09' 42",3° 25.653',40° 19.472'
240,21.28,144,96,GV 1 Foc 1,9.56,0d 10h 10' 42",3° 25.776',40° 19.342'
240,21.24,144,96,GV 1 Foc 1,9.56,0d 10h 11' 43",3° 25.900',40° 19.213'
240,21.20,144,96,GV 1 Foc 1,9.55,0d 10h 12' 43",3° 26.023',40° 19.084'
240,21.16,144,96,GV 1 Foc 1,9.55,0d 10h 13' 43",3° 26.145',40° 18.955'
240,21.12,144,96,GV 1 Foc 1,9.55,0d 10h 14' 43",3° 26.268',40° 18.826'
240,21.08,144,96,GV 1 Foc 1,9.54,0d 10h 15' 43",3° 26.392',40° 18.697'
240,21.04,144,96,GV 1 Foc 1,9.54,0d 10h 16' 43",3° 26.514',40° 18.568'
240,21.00,144,96,GV 1 Foc 1,9.53,0d 10h 17' 43",3° 26.637',40° 18.440'
240,20.96,144,96,GV 1 Foc 1,9.53,0d 10h 18' 43",3° 26.759',40° 18.311'
240,20.93,144,96,GV 1 Foc 1,9.52,0d 10h 19' 44",3° 26.882',40° 18.182'
240,20.89,144,96,GV 1 Foc 1,9.52,0d 10h 20' 44",3° 27.005',40° 18.053'
240,20.85,144,96,GV 1 Foc 1,9.51,0d 10h 21' 44",3° 27.127',40° 17.925'
240,20.81,144,96,GV 1 Foc 1,9.51,0d 10h 22' 44",3° 27.249',40° 17.797'
240,20.77,144,96,GV 1 Foc 1,9.50,0d 10h 23' 45",3° 27.372',40° 17.667'
240,20.73,144,96,GV 1 Foc 1,9.50,0d 10h 24' 45",3° 27.494',40° 17.539'
240,20.69,144,96,GV 1 Foc 1,9.50,0d 10h 25' 45",3° 27.616',40° 17.411'
240,20.65,144,96,GV 1 Foc 1,9.49,0d 10h 26' 45",3° 27.738',40° 17.283'
240,20.61,144,96,GV 1 Foc 1,9.49,0d 10h 27' 45",3° 27.861',40° 17.154'
240,20.57,144,96,GV 1 Foc 1,9.48,0d 10h 28' 45",3° 27.983',40° 17.026'
240,20.53,144,96,GV 1 Foc 1,9.48,0d 10h 29' 45",3° 28.105',40° 16.898'
240,20.49,144,96,GV 1 Foc 1,9.47,0d 10h 30' 45",3° 28.226',40° 16.771'
240,20.45,144,96,GV 1 Foc 1,9.47,0d 10h 31' 45",3° 28.348',40° 16.643'
240,20.41,144,96,GV 1 Foc 1,9.46,0d 10h 32' 46",3° 28.471',40° 16.514'
240,20.37,144,96,GV 1 Foc 1,9.46,0d 10h 33' 46",3° 28.592',40° 16.387'
240,20.33,144,96,GV 1 Foc 1,9.45,0d 10h 34' 46",3° 28.714',40° 16.259'
240,20.29,144,96,GV 1 Foc 1,9.45,0d 10h 35' 46",3° 28.835',40° 16.132'
240,20.25,144,96,GV 1 Foc 1,9.44,0d 10h 36' 46",3° 28.957',40° 16.003'
240,20.21,144,96,GV 1 Foc 1,9.44,0d 10h 37' 46",3° 29.078',40° 15.876'
240,20.17,144,96,GV 1 Foc 1,9.44,0d 10h 38' 46",3° 29.200',40° 15.748'
240,20.13,144,96,GV 1 Foc 1,9.43,0d 10h 39' 46",3° 29.321',40° 15.621'
240,20.09,144,96,GV 1 Foc 1,9.43,0d 10h 40' 46",3° 29.442',40° 15.494'
240,20.05,144,96,GV 1 Foc 1,9.42,0d 10h 41' 47",3° 29.564',40° 15.366'
240,20.01,144,96,GV 1 Foc 1,9.42,0d 10h 42' 47",3° 29.685',40° 15.239'
240,19.97,144,96,GV 1 Foc 1,9.41,0d 10h 43' 47",3° 29.806',40° 15.112'
240,19.93,144,96,GV 1 Foc 1,9.39,0d 10h 44' 47",3° 29.926',40° 14.985'
240,19.89,144,96,GV 1 Foc 1,9.37,0d 10h 45' 47",3° 30.048',40° 14.858'
241,19.83,144,97,GV 1 Foc 1,9.37,0d 10h 46' 47",3° 30.168',40° 14.731'
241,19.78,144,97,GV 1 Foc 1,9.35,0d 10h 47' 47",3° 30.288',40° 14.605'
241,19.72,144,97,GV 1 Foc 1,9.33,0d 10h 48' 47",3° 30.408',40° 14.479'
241,19.67,144,97,GV 1 Foc 1,9.31,0d 10h 49' 47",3° 30.528',40° 14.354'
241,19.62,144,97,GV 1 Foc 1,9.28,0d 10h 50' 48",3° 30.648',40° 14.227'
241,19.56,144,97,GV 1 Foc 1,9.26,0d 10h 51' 48",3° 30.767',40° 14.102'
241,19.51,144,97,GV 1 Foc 1,9.24,0d 10h 52' 48",3° 30.886',40° 13.977'
241,19.45,144,97,GV 1 Foc 1,9.22,0d 10h 53' 48",3° 31.004',40° 13.853'
241,19.40,144,97,GV 1 Foc 1,9.20,0d 10h 54' 48",3° 31.122',40° 13.727'
241,19.34,144,97,GV 1 Foc 1,9.18,0d 10h 55' 48",3° 31.241',40° 13.603'
241,19.29,144,97,GV 1 Foc 1,9.16,0d 10h 56' 48",3° 31.359',40° 13.480'
241,19.24,144,97,GV 1 Foc 1,9.14,0d 10h 57' 48",3° 31.476',40° 13.356'
241,19.18,144,97,GV 1 Foc 1,9.12,0d 10h 58' 48",3° 31.594',40° 13.233'
241,19.13,144,97,GV 1 Foc 1,9.10,0d 10h 59' 49",3° 31.712',40° 13.109'
258,11.29,109,149,GV Spi,7.49,0d 14h 21' 28",3° 49.253',39° 54.825'
258,11.27,109,149,GV Spi,7.48,0d 14h 22' 28",3° 49.407',39° 54.784'
258,11.26,109,149,GV Spi,7.48,0d 14h 23' 28",3° 49.561',39° 54.744'
258,11.24,109,149,GV Spi,7.47,0d 14h 24' 29",3° 49.716',39° 54.703'
258,11.22,109,149,GV Spi,7.46,0d 14h 25' 29",3° 49.869',39° 54.662'
258,11.00,109,149,GV Spi,7.35,0d 14h 39' 11",3° 51.936',39° 54.116'
258,11.00,109,149,GV Spi,7.35,0d 14h 39' 15",3° 51.946',39° 54.114'
258,11.00,109,149,GV Spi,7.35,0d 14h 39' 19",3° 51.956',39° 54.111'
258,10.97,109,149,GV Spi,7.33,0d 14h 41' 07",3° 52.198',39° 54.047'
258,10.97,109,149,GV Spi,7.33,0d 14h 41' 08",3° 52.200',39° 54.047'
258,10.97,109,149,GV Spi,7.33,0d 14h 41' 09",3° 52.203',39° 54.046'
258,10.97,109,149,GV Spi,7.33,0d 14h 41' 10",3° 52.205',39° 54.045'
258,10.97,109,149,GV Spi,7.33,0d 14h 41' 11",3° 52.209',39° 54.044'
258,10.97,109,149,GV Spi,7.33,0d 14h 41' 12",3° 52.212',39° 54.044'
258,10.96,109,149,GV Spi,7.33,0d 14h 41' 56",3° 52.312',39° 54.017'
258,10.96,109,149,GV Spi,7.33,0d 14h 41' 57",3° 52.315',39° 54.016'
258,10.96,109,149,GV Spi,7.33,0d 14h 41' 58",3° 52.319',39° 54.015'
258,10.92,109,149,GV Spi,7.31,0d 14h 44' 32",3° 52.689',39° 53.918'
258,10.92,109,149,GV Spi,7.31,0d 14h 44' 35",3° 52.697',39° 53.916'
258,10.92,109,149,GV Spi,7.31,0d 14h 44' 38",3° 52.704',39° 53.914'
258,10.92,109,149,GV Spi,7.31,0d 14h 44' 41",3° 52.712',39° 53.912'
258,10.92,109,149,GV Spi,7.31,0d 14h 44' 45",3° 52.720',39° 53.909'
258,10.78,109,149,GV Spi,7.24,0d 14h 54' 24",3° 54.098',39° 53.545'
258,10.78,109,149,GV Spi,7.24,0d 14h 54' 27",3° 54.105',39° 53.543'
258,10.78,109,149,GV Spi,7.24,0d 14h 54' 30",3° 54.113',39° 53.541'
258,10.78,109,149,GV Genois,5.88,0d 14h 54' 34",3° 54.120',39° 53.539'
258,10.78,109,149,GV 1 Foc 1,3.46,0d 14h 54' 37",3° 54.124',39° 53.538'
258,10.78,109,149,GV 1 Foc 1,3.46,0d 14h 54' 40",3° 54.128',39° 53.537'
258,10.78,109,149,GV 2 Foc 2,0.49,0d 14h 54' 43",3° 54.129',39° 53.537'
258,10.78,109,149,GV 3 Foc 3,0.00,0d 14h 54' 46",3° 54.129',39° 53.537'
258,10.78,109,149,GV 3 Foc 3,0.00,0d 14h 54' 49",3° 54.129',39° 53.537'
258,10.78,109,149,GV Spi,7.24,0d 14h 54' 52",3° 54.137',39° 53.535'
258,10.78,109,149,GV Spi,7.24,0d 14h 54' 56",3° 54.145',39° 53.533'
258,10.76,109,149,GV Spi,7.23,0d 14h 56' 17",3° 54.346',39° 53.480'
258,10.74,109,149,GV Spi,7.22,0d 14h 57' 17",3° 54.494',39° 53.441'
258,10.73,109,149,GV Spi,7.22,0d 14h 58' 17",3° 54.644',39° 53.401'
258,10.72,109,149,GV Spi,7.21,0d 14h 59' 17",3° 54.792',39° 53.362'
262,10.76,109,153,GV Spi,6.89,0d 15h 00' 17",3° 54.937',39° 53.324'
262,10.75,109,153,GV Spi,6.89,0d 15h 01' 17",3° 55.080',39° 53.286'
262,10.74,109,153,GV Spi,6.88,0d 15h 02' 18",3° 55.221',39° 53.249'
262,10.73,109,153,GV Spi,6.88,0d 15h 03' 18",3° 55.362',39° 53.211'
262,10.72,109,153,GV Spi,6.87,0d 15h 04' 18",3° 55.504',39° 53.174'
262,10.71,109,153,GV Spi,6.87,0d 15h 05' 18",3° 55.646',39° 53.136'
262,10.70,111,151,GV Spi,7.04,0d 15h 06' 18",3° 55.787',39° 53.096'
262,10.69,113,149,GV Spi,7.20,0d 15h 07' 19",3° 55.931',39° 53.052'
262,10.69,120,142,GV Spi,7.69,0d 15h 08' 19",3° 56.075',39° 52.999'
263,10.67,111,152,GV Spi,6.93,0d 15h 10' 19",3° 56.350',39° 52.908'
263,10.67,112,151,GV Spi,7.02,0d 15h 11' 19",3° 56.491',39° 52.864'
263,10.66,112,151,GV Spi,7.02,0d 15h 12' 19",3° 56.632',39° 52.820'
263,10.65,112,151,GV Spi,7.01,0d 15h 13' 19",3° 56.774',39° 52.776'
263,10.64,113,150,GV Spi,7.10,0d 15h 14' 20",3° 56.916',39° 52.731'
263,10.64,114,149,GV Spi,7.17,0d 15h 15' 20",3° 57.059',39° 52.683'
263,10.63,115,148,GV Spi,7.24,0d 15h 16' 20",3° 57.201',39° 52.632'
263,10.63,120,143,GV Spi,7.60,0d 15h 17' 20",3° 57.343',39° 52.577'
263,10.63,125,138,GV Spi,7.88,0d 15h 18' 20",3° 57.486',39° 52.507'
263,10.63,130,133,GV Spi,8.08,0d 15h 19' 20",3° 57.624',39° 52.427'
263,10.63,130,133,GV Genois,7.13,0d 15h 20' 20",3° 57.744',39° 52.349'
263,10.64,135,128,GV Genois,7.41,0d 15h 21' 20",3° 57.859',39° 52.263'
263,10.65,135,128,GV Spi,8.20,0d 15h 22' 21",3° 57.978',39° 52.172'
263,10.65,135,128,GV Spi,8.20,0d 15h 23' 21",3° 58.104',39° 52.075'
263,10.66,135,128,GV Spi,8.20,0d 15h 24' 21",3° 58.230',39° 51.978'
263,10.67,135,128,GV Spi,8.20,0d 15h 25' 21",3° 58.356',39° 51.882'
263,10.68,135,128,GV Spi,8.21,0d 15h 26' 21",3° 58.483',39° 51.784'
263,10.69,135,128,GV Spi,8.21,0d 15h 27' 21",3° 58.609',39° 51.687'
263,10.69,135,128,GV Spi,8.21,0d 15h 28' 21",3° 58.735',39° 51.591'
263,10.70,135,128,GV Genois,7.43,0d 15h 29' 21",3° 58.856',39° 51.498'
263,10.71,135,128,GV Spi,8.22,0d 15h 30' 22",3° 58.981',39° 51.399'
263,10.72,135,128,GV Spi,8.22,0d 15h 31' 22",3° 59.107',39° 51.302'
263,10.73,135,128,GV Spi,8.22,0d 15h 32' 22",3° 59.234',39° 51.205'
263,10.74,135,128,GV Spi,8.23,0d 15h 33' 22",3° 59.361',39° 51.108'
263,10.75,135,128,GV Spi,8.23,0d 15h 34' 22",3° 59.487',39° 51.011'
263,10.76,135,128,GV Spi,8.23,0d 15h 35' 22",3° 59.614',39° 50.914'
263,10.77,135,128,GV Spi,8.24,0d 15h 36' 23",3° 59.741',39° 50.816'
263,10.78,135,128,GV Spi,8.24,0d 15h 37' 23",3° 59.867',39° 50.719'
263,10.79,135,128,GV Spi,8.24,0d 15h 38' 23",3° 59.994',39° 50.621'
263,10.82,135,128,GV Spi,8.25,0d 15h 39' 23",4° 00.122',39° 50.523'
263,10.85,135,128,GV Spi,8.26,0d 15h 40' 23",4° 00.248',39° 50.426'
263,10.88,135,128,GV Spi,8.27,0d 15h 41' 23",4° 00.375',39° 50.329'
263,10.91,135,128,GV Spi,8.28,0d 15h 42' 24",4° 00.503',39° 50.230'
263,10.95,135,128,GV Spi,8.29,0d 15h 43' 24",4° 00.631',39° 50.133'
263,10.98,135,128,GV Spi,8.30,0d 15h 44' 24",4° 00.758',39° 50.035'
263,11.01,135,128,GV Spi,8.31,0d 15h 45' 24",4° 00.886',39° 49.936'
263,11.04,135,128,GV Spi,8.32,0d 15h 46' 24",4° 01.014',39° 49.838'
263,11.07,135,128,GV Spi,8.33,0d 15h 47' 24",4° 01.142',39° 49.740'
263,11.10,135,128,GV Spi,8.34,0d 15h 48' 25",4° 01.271',39° 49.641'
263,11.13,135,128,GV Spi,8.35,0d 15h 49' 25",4° 01.399',39° 49.543'
263,11.17,135,128,GV Spi,8.36,0d 15h 50' 25",4° 01.527',39° 49.444'
263,11.20,135,128,GV Spi,8.37,0d 15h 51' 25",4° 01.656',39° 49.345'
263,11.23,135,128,GV Spi,8.38,0d 15h 52' 25",4° 01.785',39° 49.246'
263,11.26,135,128,GV Spi,8.39,0d 15h 53' 25",4° 01.914',39° 49.147'
263,11.29,135,128,GV Spi,8.40,0d 15h 54' 25",4° 02.043',39° 49.048'
263,11.32,135,128,GV Spi,8.41,0d 15h 55' 26",4° 02.173',39° 48.948'
263,11.35,135,128,GV Spi,8.42,0d 15h 56' 26",4° 02.302',39° 48.849'
263,11.38,135,128,GV Spi,8.43,0d 15h 57' 26",4° 02.432',39° 48.749'
263,11.41,135,128,GV Spi,8.44,0d 15h 58' 26",4° 02.561',39° 48.650'
263,11.44,135,128,GV Spi,8.45,0d 15h 59' 26",4° 02.691',39° 48.550'
260,12.17,135,125,GV Spi,8.69,0d 16h 00' 27",4° 02.821',39° 48.450'
260,12.21,135,125,GV Spi,8.70,0d 16h 01' 27",4° 02.956',39° 48.347'
260,12.24,135,125,GV Spi,8.71,0d 16h 02' 27",4° 03.089',39° 48.244'
260,12.27,135,125,GV Spi,8.72,0d 16h 03' 27",4° 03.223',39° 48.141'
260,12.31,135,125,GV Spi,8.73,0d 16h 04' 28",4° 03.358',39° 48.038'
260,12.34,135,125,GV Spi,8.74,0d 16h 05' 28",4° 03.492',39° 47.935'
260,12.37,135,125,GV Spi,8.75,0d 16h 06' 28",4° 03.626',39° 47.832'
260,12.40,135,125,GV Spi,8.76,0d 16h 07' 28",4° 03.761',39° 47.728'
260,12.44,135,125,GV Spi,8.77,0d 16h 08' 28",4° 03.896',39° 47.624'
260,12.47,135,125,GV Spi,8.78,0d 16h 09' 28",4° 04.030',39° 47.521'
260,12.50,135,125,GV Spi,8.78,0d 16h 10' 28",4° 04.165',39° 47.417'
260,12.53,135,125,GV Spi,8.79,0d 16h 11' 29",4° 04.301',39° 47.313'
260,12.56,135,125,GV Spi,8.80,0d 16h 12' 29",4° 04.436',39° 47.209'
260,12.60,135,125,GV Spi,8.81,0d 16h 13' 29",4° 04.571',39° 47.106'
260,12.63,135,125,GV Spi,8.82,0d 16h 14' 29",4° 04.707',39° 47.001'
260,12.66,135,125,GV Spi,8.83,0d 16h 15' 29",4° 04.843',39° 46.897'
260,12.69,135,125,GV Spi,8.84,0d 16h 16' 29",4° 04.978',39° 46.793'
260,12.72,135,125,GV Spi,8.85,0d 16h 17' 29",4° 05.114',39° 46.688'
260,12.75,135,125,GV Spi,8.86,0d 16h 18' 30",4° 05.251',39° 46.583'
260,12.78,135,125,GV Spi,8.87,0d 16h 19' 30",4° 05.387',39° 46.479'
260,12.82,135,125,GV Spi,8.88,0d 16h 20' 30",4° 05.523',39° 46.374'
260,12.85,135,125,GV Spi,8.89,0d 16h 21' 30",4° 05.660',39° 46.269'
260,12.88,135,125,GV Spi,8.90,0d 16h 22' 30",4° 05.797',39° 46.164'
260,12.91,135,125,GV Spi,8.90,0d 16h 23' 30",4° 05.933',39° 46.059'
260,12.94,135,125,GV Spi,8.91,0d 16h 24' 31",4° 06.071',39° 45.953'
259,12.97,135,124,GV Spi,8.92,0d 16h 25' 31",4° 06.207',39° 45.848'
259,13.00,135,124,GV Spi,8.93,0d 16h 26' 31",4° 06.344',39° 45.743'
259,13.03,135,124,GV Spi,8.93,0d 16h 27' 31",4° 06.482',39° 45.637'
259,13.06,135,124,GV Spi,8.94,0d 16h 28' 31",4° 06.619',39° 45.531'
259,13.09,135,124,GV Spi,8.95,0d 16h 29' 31",4° 06.756',39° 45.426'
259,13.12,135,124,GV Spi,8.96,0d 16h 30' 32",4° 06.895',39° 45.319'
259,13.15,135,124,GV Spi,8.97,0d 16h 31' 32",4° 07.032',39° 45.214'
259,13.18,135,124,GV Spi,8.98,0d 16h 32' 32",4° 07.170',39° 45.108'
